-7.5	64	0	1	2011-01-08	22
-8.2	66	-4.87043	1	2011-01-08	23
-8.7	69	-1.62347	1	2011-01-09	0
-8.9	72	-4.87046	1	2011-01-09	1
-9.1	73	-6.49376	1	2011-01-09	2
-9.2	74	-3.24592	1	2011-01-09	3
-9.2	74	-4.86908	1	2011-01-09	4
-9.7	77	-4.86892	1	2011-01-09	5
-9.7	77	-3.24587	1	2011-01-09	6
-10.3	81	0	1	2011-01-09	7
-10.4	81	19.4755	1	2011-01-09	8
-9.6	77	74.6418	1	2011-01-09	9
-7.1	70	129.77	1	2011-01-09	10
-5.7	66	134.609	1	2011-01-09	11
-4.3	62	144.315	1	2011-01-09	12
-3.3	59	121.613	1	2011-01-09	13
-2.6	59	100.534	1	2011-01-09	14
-2.4	56	53.5084	1	2011-01-09	15
-2.3	55	16.2179	1	2011-01-09	16
-2.6	54	-4.86624	1	2011-01-09	17
-3.7	59	-6.48995	1	2011-01-09	18
-4.7	61	-4.86696	1	2011-01-09	19
-7.1	71	-6.48977	1	2011-01-09	20
-8.2	75	-6.48945	1	2011-01-09	21
-7.4	75	-6.4899	1	2011-01-09	22
-6.9	75	-6.4884	1	2011-01-09	23
-7.8	78	-3.24472	0	2011-01-10	0
-7.2	77	-3.24522	0	2011-01-10	1
-7.3	80	-1.62301	0	2011-01-10	2
-7.9	80	-3.24589	0	2011-01-10	3
-8.9	83	-3.24684	0	2011-01-10	4
-8.1	83	0	0	2011-01-10	5
-8.4	86	-3.24695	0	2011-01-10	6
-9.3	87	-1.62347	0	2011-01-10	7
-7.7	80	21.1053	0	2011-01-10	8
-7.2	79	73.032	0	2011-01-10	9
-6.4	77	115.186	0	2011-01-10	10
-4.7	73	118.406	0	2011-01-10	11
-3.4	63	123.245	0	2011-01-10	12
-3	64	103.777	0	2011-01-10	13
-2.7	61	100.533	0	2011-01-10	14
-2.6	62	69.7228	0	2011-01-10	15
-3	64	22.7019	0	2011-01-10	16
-4.4	67	-4.86621	0	2011-01-10	17
-6.1	71	-4.86744	0	2011-01-10	18
-4.5	67	-3.24502	0	2011-01-10	19
-5	69	-3.24501	0	2011-01-10	20
-5.4	72	0	0	2011-01-10	21
-5.5	75	0	0	2011-01-10	22
-5	72	-1.62277	0	2011-01-10	23
-5.5	78	0	0	2011-01-11	0
-5.3	81	0	0	2011-01-11	1
-5.7	76	0	0	2011-01-11	2
-6.1	76	0	0	2011-01-11	3
-6.1	76	0	0	2011-01-11	4
-6.1	77	0	0	2011-01-11	5
-6.4	81	0	0	2011-01-11	6
-6.1	82	0	0	2011-01-11	7
-5.6	84	11.3542	0	2011-01-11	8
-5.4	87	45.4169	0	2011-01-11	9
-5	87	72.9929	0	2011-01-11	10
-4.6	87	111.907	0	2011-01-11	11
-4.6	88	116.756	0	2011-01-11	12
-4.6	87	129.722	0	2011-01-11	13
-4.2	87	126.478	0	2011-01-11	14
-4.4	90	68.1071	0	2011-01-11	15
-4.7	91	34.0576	0	2011-01-11	16
-4.8	91	0	0	2011-01-11	17
-4.4	91	0	0	2011-01-11	18
-4	91	0	0	2011-01-11	19
-4	91	0	0	2011-01-11	20
-4.3	90	0	0	2011-01-11	21
-4.2	88	0	0	2011-01-11	22
-4.8	86	0	0	2011-01-11	23
-5	85	0	0	2011-01-12	0
-5	85	0	0	2011-01-12	1
-5	87	0	0	2011-01-12	2
-4.6	89	0	0	2011-01-12	3
-4.2	87	0	0	2011-01-12	4
-3.9	82	0	0	2011-01-12	5
-4.4	87	0	0	2011-01-12	6
-4.9	75	0	0	2011-01-12	7
-5.4	79	12.9804	0	2011-01-12	8
-5.4	75	64.8979	0	2011-01-12	9
-5.1	72	149.231	0	2011-01-12	10
-4.7	67	202.756	0	2011-01-12	11
-4.4	66	223.845	0	2011-01-12	12
-4.2	68	214.113	0	2011-01-12	13
-4.6	69	178.428	0	2011-01-12	14
-4.9	64	102.19	0	2011-01-12	15
-5.1	67	34.0634	0	2011-01-12	16
-5.6	73	1.62203	0	2011-01-12	17
-5.7	70	-1.62213	0	2011-01-12	18
-5.8	61	0	0	2011-01-12	19
-5.7	65	0	0	2011-01-12	20
-6.4	65	0	0	2011-01-12	21
-8	71	0	0	2011-01-12	22
-8.7	74	0	0	2011-01-12	23
-9.1	77	0	0	2011-01-13	0
-9.2	78	0	0	2011-01-13	1
-9.6	80	0	0	2011-01-13	2
-9.4	79	0	0	2011-01-13	3
-9.2	78	0	0	2011-01-13	4
-9.2	80	0	0	2011-01-13	5
-8.9	79	-3.24507	0	2011-01-13	6
-7.4	75	-1.62295	0	2011-01-13	7
-7.1	76	58.4439	0	2011-01-13	8
-7.2	77	240.186	0	2011-01-13	9
-6.8	79	431.514	0	2011-01-13	10
-5.6	76	476.805	0	2011-01-13	11
-4.7	71	454.026	0	2011-01-13	12
-4	69	316.197	0	2011-01-13	13
-3.8	65	267.55	0	2011-01-13	14
-3.5	64	87.563	0	2011-01-13	15
-3.4	65	29.1921	0	2011-01-13	16
-3.5	70	0	0	2011-01-13	17
-3.9	75	0	0	2011-01-13	18
-3.9	78	0	0	2011-01-13	19
-4.6	89	0	0	2011-01-13	20
-4.6	90	0	0	2011-01-13	21
-4.8	90	0	0	2011-01-13	22
-5.1	91	0	0	2011-01-13	23
-5.7	90	0	0	2011-01-14	0
-6.1	90	0	0	2011-01-14	1
-6.6	88	0	0	2011-01-14	2
-7.8	88	-1.62205	0	2011-01-14	3
-8.3	88	0	0	2011-01-14	4
-8.9	89	0	0	2011-01-14	5
-8.6	88	-1.62209	0	2011-01-14	6
-8.4	88	-1.6223	0	2011-01-14	7
-8.4	88	29.2035	0	2011-01-14	8
-8.2	87	98.9526	0	2011-01-14	9
-7.8	85	202.757	0	2011-01-14	10
-7.5	83	296.763	0	2011-01-14	11
-7	84	457.21	0	2011-01-14	12
-6.6	80	252.872	0	2011-01-14	13
-5.8	78	167.011	0	2011-01-14	14
-5.7	79	235.114	0	2011-01-14	15
-5.6	81	77.8282	0	2011-01-14	16
-5.6	81	1.62152	0	2011-01-14	17
-5.5	81	0	0	2011-01-14	18
-6.1	83	-4.86613	0	2011-01-14	19
-6.5	84	-6.48952	0	2011-01-14	20
-6.8	85	-4.86808	0	2011-01-14	21
-6.1	84	-3.24597	0	2011-01-14	22
-5.7	84	1.62293	0	2011-01-14	23
-5	82	0.000211239	1	2011-01-15	0
-4.8	83	0	1	2011-01-15	1
-4.4	83	0	1	2011-01-15	2
-4.6	88	0	1	2011-01-15	3
-4.4	83	0	1	2011-01-15	4
-4.5	87	0	1	2011-01-15	5
-4.2	91	0	1	2011-01-15	6
-3.8	91	0	1	2011-01-15	7
-3.1	90	11.3534	1	2011-01-15	8
-2.7	85	58.3833	1	2011-01-15	9
-2.2	84	81.0773	1	2011-01-15	10
-2.3	82	141.072	1	2011-01-15	11
-2	74	118.37	1	2011-01-15	12
-2.2	67	64.8603	1	2011-01-15	13
-2.6	64	56.7532	1	2011-01-15	14
-2.2	60	79.4545	1	2011-01-15	15
-2.2	59	35.6738	1	2011-01-15	16
-2.4	62	1.6217	1	2011-01-15	17
-2.9	66	0	1	2011-01-15	18
-2.9	69	0	1	2011-01-15	19
-2.9	71	0	1	2011-01-15	20
-3.5	74	0	1	2011-01-15	21
-3.8	61	0	1	2011-01-15	22
-4.8	57	-3.2441	1	2011-01-15	23
-5.7	61	-4.86612	1	2011-01-16	0
-6.6	61	-4.86609	1	2011-01-16	1
-7.3	65	-3.24443	1	2011-01-16	2
-7.8	63	-1.62231	1	2011-01-16	3
-8.5	63	-1.62222	1	2011-01-16	4
-9.7	63	-4.86757	1	2011-01-16	5
-9.6	64	-1.62253	1	2011-01-16	6
-9.3	65	-1.62254	1	2011-01-16	7
-8.7	64	37.318	1	2011-01-16	8
-8.4	62	103.841	1	2011-01-16	9
-8.2	61	128.18	1	2011-01-16	10
-7.8	60	243.381	1	2011-01-16	11
-7.5	58	209.311	1	2011-01-16	12
-8.2	66	186.596	1	2011-01-16	13
-8.5	64	184.97	1	2011-01-16	14
-8.7	63	171.991	1	2011-01-16	15
-8.9	64	51.9217	1	2011-01-16	16
-9.1	62	1.62237	1	2011-01-16	17
-9.3	64	-1.62285	1	2011-01-16	18
-9.4	64	0	1	2011-01-16	19
-9.6	64	0	1	2011-01-16	20
-9.8	67	0	1	2011-01-16	21
-10.1	71	0	1	2011-01-16	22
-10	67	-1.62293	1	2011-01-16	23
-9.9	67	-3.24588	0	2011-01-17	0
-9.7	62	-3.24588	0	2011-01-17	1
-9.7	62	-4.86878	0	2011-01-17	2
-9.8	64	-6.49278	0	2011-01-17	3
-9.9	66	-3.24736	0	2011-01-17	4
-10.5	71	-1.62413	0	2011-01-17	5
-11.5	76	-1.62468	0	2011-01-17	6
-12.2	80	-3.24936	0	2011-01-17	7
-11.5	81	53.6144	0	2011-01-17	8
-10.2	77	194.831	0	2011-01-17	9
-8.7	71	279.142	0	2011-01-17	10
-7.2	70	457.572	0	2011-01-17	11
-6.4	70	478.512	0	2011-01-17	12
-6.1	72	431.47	0	2011-01-17	13
-5.6	72	351.985	0	2011-01-17	14
-5.4	72	162.195	0	2011-01-17	15
-4.9	71	89.2139	0	2011-01-17	16
-5	75	3.2441	0	2011-01-17	17
-4.8	77	0	0	2011-01-17	18
-4.4	77	0	0	2011-01-17	19
-3	71	0	0	2011-01-17	20
-1.4	68	0	0	2011-01-17	21
-0.6	68	0	0	2011-01-17	22
-0.1	72	0	0	2011-01-17	23
0.2	70	0	0	2011-01-18	0
0.9	81	0	0	2011-01-18	1
1.3	85	0	0	2011-01-18	2
1.9	88	0	0	2011-01-18	3
2.1	89	0	0	2011-01-18	4
2	93	0	0	2011-01-18	5
1.9	95	0	0	2011-01-18	6
2	96	0	0	2011-01-18	7
2	94	8.10456	0	2011-01-18	8
1.8	96	35.6602	0	2011-01-18	9
2	94	77.8039	0	2011-01-18	10
2.1	96	108.605	0	2011-01-18	11
2.5	96	160.475	0	2011-01-18	12
2.8	97	144.261	0	2011-01-18	13
2.8	96	85.9107	0	2011-01-18	14
2.7	91	40.5239	0	2011-01-18	15
2.5	88	19.4514	0	2011-01-18	16
1.6	88	0	0	2011-01-18	17
0.7	88	0	0	2011-01-18	18
0.3	88	0	0	2011-01-18	19
-0.5	85	0	0	2011-01-18	20
-1.3	85	0	0	2011-01-18	21
-1.5	82	0	0	2011-01-18	22
-2.2	85	0	0	2011-01-18	23
-2.7	87	0	0	2011-01-19	0
-3	87	0	0	2011-01-19	1
-3.4	89	0	0	2011-01-19	2
-3.4	86	0	0	2011-01-19	3
-3.4	85	0	0	2011-01-19	4
-3.6	85	0	0	2011-01-19	5
-4	84	0	0	2011-01-19	6
-4.5	83	0	0	2011-01-19	7
-4.6	78	12.9763	0	2011-01-19	8
-4.7	75	58.3927	0	2011-01-19	9
-4.7	75	107.055	0	2011-01-19	10
-4.8	74	149.23	0	2011-01-19	11
-4.6	71	163.811	0	2011-01-19	12
-4.5	71	227.033	0	2011-01-19	13
-4.1	68	210.798	0	2011-01-19	14
-4	68	142.694	0	2011-01-19	15
-4	63	47.0304	0	2011-01-19	16
-4.4	68	3.24401	0	2011-01-19	17
-4.5	68	-1.62247	0	2011-01-19	18
-4.7	68	0	0	2011-01-19	19
-5	68	-1.62255	0	2011-01-19	20
-5.6	71	-6.49101	0	2011-01-19	21
-6	74	-4.86886	0	2011-01-19	22
-6.1	67	0	0	2011-01-19	23
-6.6	69	0	0	2011-01-20	0
-7.1	71	0	0	2011-01-20	1
-7.1	71	-3.24589	0	2011-01-20	2
-7.1	74	-6.49186	0	2011-01-20	3
-7.1	76	-4.86891	0	2011-01-20	4
-6.9	77	0	0	2011-01-20	5
-6.9	77	0	0	2011-01-20	6
-6.8	75	0	0	2011-01-20	7
-6.5	71	43.8194	0	2011-01-20	8
-6.4	70	168.758	0	2011-01-20	9
-6.1	66	154.101	0	2011-01-20	10
-5.6	70	275.745	0	2011-01-20	11
-4.7	67	180.019	0	2011-01-20	12
-4.3	69	175.154	0	2011-01-20	13
-4.6	75	160.56	0	2011-01-20	14
-5.2	83	107.04	0	2011-01-20	15
-4.9	87	34.0627	0	2011-01-20	16
-5.2	88	1.62207	0	2011-01-20	17
-5.4	88	0	0	2011-01-20	18
-5.8	91	0	0	2011-01-20	19
-5.9	89	0	0	2011-01-20	20
-6	90	0	0	2011-01-20	21
-6	90	0	0	2011-01-20	22
-6.1	86	0	0	2011-01-20	23
-6.2	83	0	0	2011-01-21	0
-6.4	80	0	0	2011-01-21	1
-7.8	74	0	0	2011-01-21	2
-9.4	67	0	0	2011-01-21	3
-10	67	0	0	2011-01-21	4
-10.7	70	0	0	2011-01-21	5
-11.2	72	0	0	2011-01-21	6
-11.6	73	-1.62215	0	2011-01-21	7
-12	72	22.7146	0	2011-01-21	8
-12	68	64.8876	0	2011-01-21	9
-11.5	66	103.81	0	2011-01-21	10
-10.8	59	147.607	0	2011-01-21	11
-10.7	54	123.268	0	2011-01-21	12
-10.5	51	157.337	0	2011-01-21	13
-9.7	49	126.519	0	2011-01-21	14
-9.5	47	152.474	0	2011-01-21	15
-9.4	48	69.7486	0	2011-01-21	16
-9.7	48	-0.000462174	0	2011-01-21	17
-10.4	51	-4.869	0	2011-01-21	18
-10.8	51	0	0	2011-01-21	19
-11.6	57	0	0	2011-01-21	20
-11.9	59	0	0	2011-01-21	21
-12.7	66	0	0	2011-01-21	22
-13.2	72	0	0	2011-01-21	23
-13.9	72	0	1	2011-01-22	0
-14	75	0	1	2011-01-22	1
-14.2	78	0	1	2011-01-22	2
-14.5	79	0	1	2011-01-22	3
-14.7	79	0	1	2011-01-22	4
-13.1	78	0	1	2011-01-22	5
-12.8	74	0	1	2011-01-22	6
-12.8	75	0	1	2011-01-22	7
-12	72	22.7215	1	2011-01-22	8
-11.7	78	87.6396	1	2011-01-22	9
-12.3	74	152.543	1	2011-01-22	10
-11.7	71	210.93	1	2011-01-22	11
-11.3	72	233.611	1	2011-01-22	12
-11.1	74	218.977	1	2011-01-22	13
-10.3	77	197.891	1	2011-01-22	14
-10.3	80	85.9737	1	2011-01-22	15
-10.2	76	42.185	1	2011-01-22	16
-9.9	78	4.86764	1	2011-01-22	17
-9.7	80	-3.24502	1	2011-01-22	18
-9.5	81	-3.24501	1	2011-01-22	19
-9.2	79	-6.49031	1	2011-01-22	20
-9.2	80	-6.49122	1	2011-01-22	21
-9.7	73	-6.49189	1	2011-01-22	22
-10.7	64	-3.2459	1	2011-01-22	23
-11.4	67	-1.62297	1	2011-01-23	0
-11.8	70	-3.24594	1	2011-01-23	1
-12	74	-4.86881	1	2011-01-23	2
-12.1	75	0	1	2011-01-23	3
-12.4	76	-6.4931	1	2011-01-23	4
-13	78	-6.49419	1	2011-01-23	5
-13.9	77	-6.49511	1	2011-01-23	6
-14.4	75	-3.24828	1	2011-01-23	7
-14.9	77	30.8586	1	2011-01-23	8
-14.1	70	94.1827	1	2011-01-23	9
-13.2	67	162.319	1	2011-01-23	10
-12	62	172.032	1	2011-01-23	11
-11.2	52	215.833	1	2011-01-23	12
-10.3	46	210.947	1	2011-01-23	13
-9.7	44	175.242	1	2011-01-23	14
-9.4	42	124.94	1	2011-01-23	15
-10.8	62	61.6607	1	2011-01-23	16
-11.3	64	3.24593	1	2011-01-23	17
-12.5	68	-3.24825	1	2011-01-23	18
-13.6	72	-3.24935	1	2011-01-23	19
-13.9	69	0	1	2011-01-23	20
-15.2	61	-1.62468	1	2011-01-23	21
-15.5	64	0	1	2011-01-23	22
-16.5	69	0	1	2011-01-23	23
-16.6	71	-3.24918	0	2011-01-24	0
-16	74	-3.24935	0	2011-01-24	1
-14.7	73	-3.24938	0	2011-01-24	2
-14.3	73	-3.24992	0	2011-01-24	3
-13.7	73	-1.62522	0	2011-01-24	4
-13.6	73	-4.87595	0	2011-01-24	5
-12.7	76	-4.87667	0	2011-01-24	6
-11.2	70	0.0000025034	0	2011-01-24	7
-10.6	73	32.5095	0	2011-01-24	8
-10.3	82	87.7403	0	2011-01-24	9
-9.7	82	142.88	0	2011-01-24	10
-9	83	220.723	0	2011-01-24	11
-8.2	85	227.195	0	2011-01-24	12
-7.7	88	287.193	0	2011-01-24	13
-6.9	87	194.706	0	2011-01-24	14
-6.4	88	81.1256	0	2011-01-24	15
-5.8	89	35.6956	0	2011-01-24	16
-5.1	90	4.86758	0	2011-01-24	17
-4.7	90	0	0	2011-01-24	18
-4.4	91	0	0	2011-01-24	19
-3.8	91	0	0	2011-01-24	20
-3.2	91	0	0	2011-01-24	21
-2.6	91	0	0	2011-01-24	22
-2.2	91	0	0	2011-01-24	23
-1.9	92	0	0	2011-01-25	0
-1.5	92	0	0	2011-01-25	1
-1.2	93	0	0	2011-01-25	2
-0.8	90	0	0	2011-01-25	3
-0.6	86	0	0	2011-01-25	4
-0.6	84	0	0	2011-01-25	5
-1.1	84	0	0	2011-01-25	6
-1.5	86	0	0	2011-01-25	7
-1.9	86	11.3507	0	2011-01-25	8
-2.2	85	53.5102	0	2011-01-25	9
-1.9	83	128.1	0	2011-01-25	10
-2	79	175.114	0	2011-01-25	11
-1.7	78	136.179	0	2011-01-25	12
-1.9	81	87.5491	0	2011-01-25	13
-1.9	82	97.2851	0	2011-01-25	14
-1.5	78	50.2657	0	2011-01-25	15
-1.9	79	22.701	0	2011-01-25	16
-2.3	82	1.62145	0	2011-01-25	17
-2.6	82	0	0	2011-01-25	18
-2.8	85	0	0	2011-01-25	19
-2.9	86	0	0	2011-01-25	20
-2.8	86	0	0	2011-01-25	21
-2.9	86	0	0	2011-01-25	22
-3.1	83	0	0	2011-01-25	23
-3.3	84	0	0	2011-01-26	0
-3.4	85	0	0	2011-01-26	1
-3.6	85	0	0	2011-01-26	2
-3.6	85	0	0	2011-01-26	3
-3.7	86	0	0	2011-01-26	4
-3.8	87	0	0	2011-01-26	5
-3.8	87	0	0	2011-01-26	6
-3.6	87	0	0	2011-01-26	7
-3.6	87	6.48718	0	2011-01-26	8
-3	83	38.9224	0	2011-01-26	9
-2.1	77	61.6197	0	2011-01-26	10
-1.4	74	108.641	0	2011-01-26	11
-1.7	76	183.219	0	2011-01-26	12
-1.5	79	147.512	0	2011-01-26	13
-1.4	78	106.987	0	2011-01-26	14
-1.1	76	68.0905	0	2011-01-26	15
-0.6	69	25.943	0	2011-01-26	16
-0.7	72	3.24297	0	2011-01-26	17
-1	73	0	0	2011-01-26	18
-1	71	0	0	2011-01-26	19
-1.2	72	0	0	2011-01-26	20
-1.3	74	0	0	2011-01-26	21
-1.6	74	0	0	2011-01-26	22
-1.8	70	0	0	2011-01-26	23
-1.9	72	0	0	2011-01-27	0
-2.1	80	0	0	2011-01-27	1
-2.2	77	0	0	2011-01-27	2
-2.2	78	0	0	2011-01-27	3
-2.4	79	0	0	2011-01-27	4
-2.6	79	0	0	2011-01-27	5
-2.7	80	0	0	2011-01-27	6
-2.9	83	0	0	2011-01-27	7
-2.9	85	29.1923	0	2011-01-27	8
-3	85	92.4327	0	2011-01-27	9
-3.5	84	105.399	0	2011-01-27	10
-3.3	83	128.097	0	2011-01-27	11
-3.4	82	296.69	0	2011-01-27	12
-3.4	79	303.119	0	2011-01-27	13
-4.1	80	191.274	0	2011-01-27	14
-4.9	83	136.162	0	2011-01-27	15
-5.4	88	56.7379	0	2011-01-27	16
-5.6	88	3.24287	0	2011-01-27	17
-5.5	90	0	0	2011-01-27	18
-5.4	91	0	0	2011-01-27	19
-5.3	90	0	0	2011-01-27	20
-5.4	91	0	0	2011-01-27	21
-5.2	92	0	0	2011-01-27	22
-4.9	91	0	0	2011-01-27	23
-4.7	91	0	0	2011-01-28	0
-4.7	89	0	0	2011-01-28	1
-4.5	88	0	0	2011-01-28	2
-4.4	87	0	0	2011-01-28	3
-4.5	88	0	0	2011-01-28	4
-4.5	88	0	0	2011-01-28	5
